2023-06-11 22:32:51BE_441: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2922437995920627BE_ WalkSpeed: 0BE_2, VelY: 0BE_08307781780646721BE_ Player version: V1_20BE_ TPS: [20BE_53112278112403, 19BE_999470541683344, 20BE_000390763034638, 19BE_999654379039463]
2023-06-11 22:32:51BE_457: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_3107541731015247BE_ WalkSpeed: 0BE_2, VelY: 0BE_08307781780646721BE_ Player version: V1_20BE_ TPS: [20BE_53112278112403, 19BE_999470541683344, 20BE_000390763034638, 19BE_999654379039463]
2023-06-11 22:32:52BE_243: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_29202657481812433BE_ WalkSpeed: 0BE_2, VelY: -0BE_5143294551172826BE_ Player version: V1_20BE_ TPS: [19BE_982729937641032, 19BE_99912623150857, 19BE_999309034005858, 19BE_99979990937961]
2023-06-11 22:32:52BE_243: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_31059422483363774BE_ WalkSpeed: 0BE_2, VelY: -0BE_5143294551172826BE_ Player version: V1_20BE_ TPS: [19BE_982729937641032, 19BE_99912623150857, 19BE_999309034005858, 19BE_99979990937961]
2023-06-11 22:32:52BE_299: (0ms) 90% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_22719584943396012BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_982729937641032, 19BE_99912623150857, 19BE_999309034005858, 19BE_99979990937961]
2023-06-11 22:32:53BE_26: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_27541343031882454BE_ WalkSpeed: 0BE_2, VelY: 0BE_0030162615090425808BE_ Player version: V1_20BE_ TPS: [19BE_976773373171643, 20BE_002841913766318, 19BE_999244977637346, 19BE_999686390250965]
2023-06-11 22:32:53BE_261: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_29393495419908994BE_ WalkSpeed: 0BE_2, VelY: 0BE_0030162615090425808BE_ Player version: V1_20BE_ TPS: [19BE_976773373171643, 20BE_002841913766318, 19BE_999244977637346, 19BE_999686390250965]
2023-06-11 22:32:54BE_21: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_29019648860725744BE_ WalkSpeed: 0BE_2, VelY: -0BE_37663049823865513BE_ Player version: V1_20BE_ TPS: [20BE_00827071882569, 19BE_998719818615132, 20BE_00209648180543, 19BE_999620611285817]
2023-06-11 22:32:54BE_211: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_3088045676475787BE_ WalkSpeed: 0BE_2, VelY: -0BE_37663049823865513BE_ Player version: V1_20BE_ TPS: [20BE_00827071882569, 19BE_998719818615132, 20BE_00209648180543, 19BE_999620611285817]
2023-06-11 22:32:54BE_212: (0ms) 95% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_23769043081284552BE_ WalkSpeed: 0BE_2, VelY: -0BE_37663049823865513BE_ Player version: V1_20BE_ TPS: [20BE_00827071882569, 19BE_998719818615132, 20BE_00209648180543, 19BE_999620611285817]
2023-06-11 22:35:46BE_658: (0ms) 80% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_20009731682359858BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [19BE_9995445383725, 20BE_007002871151965, 19BE_999722979837063, 19BE_99979062539191]
2023-06-11 22:36:28BE_628: (0ms) 92% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_23077902786000104BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_001101056612946, 20BE_00224579848556, 20BE_000449747446744, 19BE_999978500734223]
2023-06-11 22:36:30BE_257: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_28737572844623627BE_ WalkSpeed: 0BE_2, VelY: -0BE_3739040364667221BE_ Player version: V1_20BE_ TPS: [19BE_998533751502116, 20BE_01430159981345, 20BE_001727501066775, 19BE_99995745662383]
2023-06-11 22:36:30BE_277: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_30617001371782804BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_998533751502116, 20BE_01430159981345, 20BE_001727501066775, 19BE_99995745662383]
2023-06-11 22:36:30BE_878: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_3010396633335501BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_71234991122978, 20BE_004744666659455, 20BE_00186364817638, 19BE_99962063859589]
2023-06-11 22:36:30BE_979: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_320035726286962BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_71234991122978, 20BE_004744666659455, 20BE_00186364817638, 19BE_99962063859589]
2023-06-11 22:36:31BE_553: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_29696644608441003BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_71234991122978, 20BE_004744666659455, 20BE_00186364817638, 19BE_99962063859589]
2023-06-11 22:36:37BE_351: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_3335898061991678BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [19BE_857751826506234, 19BE_992270209971107, 19BE_99878267036575, 19BE_99935454169816]
2023-06-11 22:36:38BE_083: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_3192441836588543BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_97020777304519, 20BE_016438196953818, 19BE_999962644803105, 19BE_99982847140445]
2023-06-11 22:36:38BE_198: (0ms) 97% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_24324957471700506BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_97020777304519, 20BE_016438196953818, 19BE_999962644803105, 19BE_99982847140445]
2023-06-11 22:36:38BE_253: (0ms) 80% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_20192521412640602BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_97020777304519, 20BE_016438196953818, 19BE_999962644803105, 19BE_99982847140445]
2023-06-11 22:36:42BE_878: (0ms) 83% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2095871465524567BE_ WalkSpeed: 0BE_2, VelY: -0BE_230527368912964BE_ Player version: V1_20BE_ TPS: [19BE_98709456488975, 19BE_99709474208749, 19BE_99959235024242, 20BE_000456647203873]
2023-06-11 22:36:42BE_898: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2905284029143938BE_ WalkSpeed: 0BE_2, VelY: 0BE_41999998688697815BE_ Player version: V1_20BE_ TPS: [19BE_98709456488975, 19BE_99709474208749, 19BE_99959235024242, 20BE_000456647203873]
2023-06-11 22:36:42BE_985: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_30953035392349965BE_ WalkSpeed: 0BE_2, VelY: 0BE_24813599859094576BE_ Player version: V1_20BE_ TPS: [19BE_98709456488975, 19BE_99709474208749, 19BE_99959235024242, 20BE_000456647203873]
2023-06-11 22:36:43BE_746: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_29644400348127836BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_994565305196787, 20BE_00240721736657, 20BE_00033907001499, 20BE_000050398727]
2023-06-11 22:36:43BE_747: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_31016522371146954BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_994565305196787, 20BE_00240721736657, 20BE_00033907001499, 20BE_000050398727]
2023-06-11 22:36:52BE_452: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_3398342556306006BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_97598553339447, 19BE_998314241434407, 20BE_00012099559866, 19BE_999977390270004]
2023-06-11 22:36:53BE_085: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_30467341154093663BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [19BE_975004908817507, 20BE_002390829435775, 20BE_00077719926743, 20BE_00015679489589]
2023-06-11 22:36:53BE_087: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_32364505449642456BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [19BE_975004908817507, 20BE_002390829435775, 20BE_00077719926743, 20BE_00015679489589]
2023-06-11 22:36:53BE_742: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_29468896365491787BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [20BE_23550659284693, 20BE_002498853174355, 20BE_000942362933635, 19BE_999926828067707]
2023-06-11 22:36:53BE_832: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_3065717142855715BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_23550659284693, 20BE_002498853174355, 20BE_000942362933635, 19BE_999926828067707]
2023-06-11 22:36:54BE_357: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2988347088274542BE_ WalkSpeed: 0BE_2, VelY: -0BE_3739040364667221BE_ Player version: V1_20BE_ TPS: [20BE_23550659284693, 20BE_002498853174355, 20BE_000942362933635, 19BE_999926828067707]
2023-06-11 22:36:55BE_781: (0ms) 83% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_20786984028474406BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_542024896822017, 20BE_001102149399983, 20BE_000059446310026, 20BE_00037412366496]
2023-06-11 22:36:56BE_392: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_27393082959024295BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [20BE_542024896822017, 20BE_001102149399983, 20BE_000059446310026, 20BE_00037412366496]
2023-06-11 22:37:17BE_244: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_30082221477146337BE_ WalkSpeed: 0BE_2, VelY: -0BE_3739040364667221BE_ Player version: V1_20BE_ TPS: [20BE_036866010103783, 19BE_99740171859717, 19BE_999974495765855, 20BE_00012425426084]
2023-06-11 22:37:17BE_307: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_319836055034446BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_036866010103783, 19BE_99740171859717, 19BE_999974495765855, 20BE_00012425426084]
2023-06-11 22:37:17BE_356: (0ms) 97% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_24393043127086309BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_036866010103783, 19BE_99740171859717, 19BE_999974495765855, 20BE_00012425426084]
2023-06-11 22:37:17BE_4: (0ms) 81% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_20250265504438777BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_036866010103783, 19BE_99740171859717, 19BE_999974495765855, 20BE_00012425426084]
2023-06-11 22:39:23BE_013: (0ms) 100% NUKER > Type: SOUL_SANDBE_ Last: 1686497963013, Now: 1686497963013, diff: 0BE_ Warn: 0BE_ Player version: V1_20BE_ TPS: [19BE_985301366436364, 19BE_99992873025397, 20BE_00012410857014, 20BE_00011640809976]
2023-06-11 22:39:38BE_84: (0ms) 95% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_23962530104308757BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_978203735772226, 19BE_98698356988958, 19BE_997626831696476, 19BE_999064005761866]
2023-06-11 22:39:38BE_841: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_28623349524472036BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_978203735772226, 19BE_98698356988958, 19BE_997626831696476, 19BE_999064005761866]
2023-06-11 22:39:38BE_883: (0ms) 90% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_22509911794584567BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_978203735772226, 19BE_98698356988958, 19BE_997626831696476, 19BE_999064005761866]
2023-06-11 22:39:40BE_057: (0ms) 92% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_23109365244417485BE_ WalkSpeed: 0BE_2, VelY: 0BE_0030162615090425808BE_ Player version: V1_20BE_ TPS: [19BE_951619413851127, 20BE_012395525026914, 19BE_999514557583, 19BE_999485168230706]
2023-06-11 22:39:40BE_182: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2684837797708164BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_951619413851127, 20BE_012395525026914, 19BE_999514557583, 19BE_999485168230706]
2023-06-11 22:39:40BE_241: (0ms) 84% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2106978699464927BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_951619413851127, 20BE_012395525026914, 19BE_999514557583, 19BE_999485168230706]
2023-06-11 22:40:09BE_397: (0ms) 87% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_21873444287538804BE_ WalkSpeed: 0BE_2, VelY: 0BE_24813599859094576BE_ Player version: V1_20BE_ TPS: [20BE_290751342004878, 20BE_001202102581523, 20BE_002128710279592, 19BE_999879588369396]
2023-06-11 22:42:09BE_881: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2768695902406106BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_133884756544948, 20BE_00020561978062, 19BE_999941892035494, 20BE_000309059242472]
2023-06-11 22:42:09BE_93: (0ms) 88% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_22014435831971974BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_133884756544948, 20BE_00020561978062, 19BE_999941892035494, 20BE_000309059242472]
2023-06-11 23:08:14BE_563: (0ms) 92% SPIDER > Nothing around himBE_ To > From: 0BE_5799999999999983 isAris: false, has not stab slairsBE_ Player version: V1_20BE_ TPS: [19BE_912061264690962, 19BE_989990914597605, 19BE_998395573986134, 19BE_999339569631356]
2023-06-11 23:11:33BE_26: (0ms) 100% NUKER > Type: GRASS_BLOCKBE_ Last: 1686499893260, Now: 1686499893260, diff: 0BE_ Warn: 1BE_ Player version: V1_20BE_ TPS: [20BE_073851680257818, 19BE_999418116596573, 19BE_999963109068048, 20BE_00009237818224]
2023-06-11 23:14:30BE_686: (0ms) 100% NUKER > Type: GRASS_BLOCKBE_ Last: 1686500070686, Now: 1686500070686, diff: 0BE_ Warn: 2BE_ Player version: V1_20BE_ TPS: [20BE_175183653667865, 20BE_001070606640194, 19BE_999957729622672, 19BE_99999001493832]
2023-06-12 08:44:54BE_236: (0ms) 71% SPIDER > Nothing around himBE_ To > From: 0BE_20000000000000284 isAris: true, has not stab slairsBE_ Player version: V1_20BE_ TPS: [20BE_01127190120946, 20BE_002936284691774, 20BE_000852106969436, 20BE_000088682659896]
2023-06-12 09:11:29BE_411: (0ms) 61% NUKER > BlockDig AIR, player see DIRTBE_ Distance between blocks 4BE_123105625617661 blockBE_ Warn: 0BE_ Player version: V1_20BE_ TPS: [19BE_936561975426255, 19BE_99731982088281, 19BE_99880555033976, 19BE_999870404395313]
2023-06-13 13:59:34BE_043: (0ms) 92% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_23152999999999935BE_ WalkSpeed: 0BE_2, VelY: -0BE_30431682745754424BE_ Player version: V1_20BE_ TPS: [20BE_026662573318305, 20BE_001560003337698, 20BE_178553964479182, 20BE_000114806125683]
2023-06-13 14:12:32BE_537: (0ms) 92% SPIDER > Nothing around himBE_ To > From: 0BE_5799999999999983 isAris: false, has not stab slairsBE_ Player version: V1_20BE_ TPS: [20BE_007560737157206, 20BE_000737847553278, 20BE_000137898550793, 20BE_00000366815623]
2023-06-13 14:18:54BE_043: (0ms) 92% SPIDER > Nothing around himBE_ To > From: 0BE_5799999999999983 isAris: false, has not stab slairsBE_ Player version: V1_20BE_ TPS: [20BE_004118115769312, 20BE_000113595645196, 19BE_9999962590007, 20BE_000003877511862]
2023-06-13 14:33:06BE_587: (0ms) 83% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0BE_083,distanceXZ=0BE_083,time=3}, vel: 0BE_0,-0BE_0784000015258789,0BE_0, fd: 0BE_00000BE_ Player version: V1_20BE_ TPS: [20BE_000150733136014, 19BE_99986674555451, 19BE_999973676634646, 20BE_00006941326313]
2023-06-13 14:33:06BE_644: (0ms) 84% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0BE_172,distanceXZ=0BE_172,time=4}, vel: 0BE_0,-0BE_0784000015258789,0BE_0, fd: 0BE_00000BE_ Player version: V1_20BE_ TPS: [20BE_000150733136014, 19BE_99986674555451, 19BE_999973676634646, 20BE_00006941326313]
2023-06-13 14:53:01BE_782: (0ms) 92% SPIDER > Nothing around himBE_ To > From: 0BE_5799999999999983 isAris: false, has not stab slairsBE_ Player version: V1_20BE_ TPS: [19BE_978252780818007, 19BE_998270558561316, 20BE_00151259172137, 19BE_999863723484125]
2023-06-13 15:10:58BE_804: (0ms) 75% NUKER > BlockDig AIR, player see STONEBE_ Distance between blocks 5BE_0 blockBE_ Warn: 0BE_ Player version: V1_20BE_ TPS: [19BE_996140700853225, 19BE_999785782961137, 19BE_999915131893463, 19BE_99998149532823]
2023-06-13 15:27:09BE_13: (0ms) 92% SPIDER > Nothing around himBE_ To > From: 0BE_5799999999999983 isAris: false, has not stab slairsBE_ Player version: V1_20BE_ TPS: [20BE_00396896347728, 19BE_999781687383045, 19BE_999983151947525, 19BE_999981968660702]
2023-06-13 15:27:30BE_673: (0ms) 84% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0BE_099,distanceXZ=0BE_099,time=4}, vel: 0BE_0,-0BE_0784000015258789,0BE_0, fd: 0BE_00000BE_ Player version: V1_20BE_ TPS: [20BE_004219738121687, 19BE_999909616075133, 19BE_999984653811776, 20BE_00000546129038]
2023-06-13 15:27:30BE_72: (0ms) 85% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0BE_180,distanceXZ=0BE_180,time=5}, vel: 0BE_0,-0BE_0784000015258789,0BE_0, fd: 0BE_00000BE_ Player version: V1_20BE_ TPS: [20BE_004219738121687, 19BE_999909616075133, 19BE_999984653811776, 20BE_00000546129038]
2023-06-13 15:27:30BE_782: (0ms) 86% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0BE_152,distanceXZ=0BE_152,time=6}, vel: 0BE_0,-0BE_0784000015258789,0BE_0, fd: 0BE_00000BE_ Player version: V1_20BE_ TPS: [20BE_004219738121687, 19BE_999909616075133, 19BE_999984653811776, 20BE_00000546129038]
2023-06-14 11:28:51BE_909: (0ms) 92% SPIDER > Nothing around himBE_ To > From: 0BE_5799999999999983 isAris: false, has not stab slairsBE_ Player version: V1_20BE_ TPS: [20BE_00312161514802, 20BE_00005611482411, 20BE_00003263125324, 20BE_000043745029014]
2023-06-14 12:16:09BE_899: (0ms) 92% SPIDER > Nothing around himBE_ To > From: 0BE_5799999999999983 isAris: false, has not stab slairsBE_ Player version: V1_20BE_ TPS: [20BE_00380014591828, 20BE_001130824601265, 20BE_00003771033777, 20BE_00001158705116]
2023-06-14 22:16:33BE_264: (0ms) 63% NUKER > BlockDig AIR, player see GRASS_BLOCKBE_ Distance between blocks 4BE_242640687119285 blockBE_ Warn: 0BE_ Player version: V1_20BE_ TPS: [19BE_999865652902464, 19BE_999745780231425, 19BE_99996979911227, 20BE_0000233197383]
2023-06-14 22:19:35BE_575: (0ms) 92% SPIDER > Nothing around himBE_ To > From: 0BE_5799999999999983 isAris: false, has not stab slairsBE_ Player version: V1_20BE_ TPS: [20BE_00758369453116, 20BE_000290818228702, 20BE_000012642941325, 20BE_000014071943234]
2023-06-14 22:19:48BE_859: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_28162215981702643BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_004726228597974, 19BE_999929822912907, 20BE_00005603302365, 20BE_000022755425892]
2023-06-14 22:19:49BE_576: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_27636002044443037BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [20BE_004034521704124, 20BE_000206302461347, 20BE_00004560183731, 20BE_000024703252734]
2023-06-14 22:19:50BE_342: (0ms) 97% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_24273555755180107BE_ WalkSpeed: 0BE_2, VelY: -0BE_44749789698341763BE_ Player version: V1_20BE_ TPS: [20BE_004034521704124, 20BE_000206302461347, 20BE_00004560183731, 20BE_000024703252734]
2023-06-14 22:19:51BE_246: (0ms) 85% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_21316291633395837BE_ WalkSpeed: 0BE_2, VelY: -0BE_15233518685055708BE_ Player version: V1_20BE_ TPS: [20BE_0006144148747, 19BE_99991971932225, 19BE_999986701808844, 19BE_99998450814533]
2023-06-14 22:20:04BE_844: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_358841650313991BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_004142697919598, 20BE_000225144201135, 19BE_9999845718119, 20BE_000002621422567]
2023-06-14 22:20:04BE_923: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2641324289063829BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_004142697919598, 20BE_000225144201135, 19BE_9999845718119, 20BE_000002621422567]
2023-06-14 22:20:05BE_4: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_4194880093637658BE_ WalkSpeed: 0BE_2, VelY: -0BE_30153472366278034BE_ Player version: V1_20BE_ TPS: [20BE_004142697919598, 20BE_000225144201135, 19BE_9999845718119, 20BE_000002621422567]
2023-06-14 22:20:05BE_492: (0ms) 87% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2185049750005998BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [20BE_004142697919598, 20BE_000225144201135, 19BE_9999845718119, 20BE_000002621422567]
2023-06-14 22:20:05BE_854: (0ms) 81% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2028418349355477BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [19BE_99955109007623, 20BE_00017244148679, 19BE_99996917104752, 20BE_000021344556114]
2023-06-14 22:20:06BE_1: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_44810764331796116BE_ WalkSpeed: 0BE_2, VelY: 0BE_0030162615090425808BE_ Player version: V1_20BE_ TPS: [19BE_99955109007623, 20BE_00017244148679, 19BE_99996917104752, 20BE_000021344556114]
2023-06-14 22:20:06BE_982: (0ms) 87% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_21837261733116126BE_ WalkSpeed: 0BE_2, VelY: -0BE_1552320045166016BE_ Player version: V1_20BE_ TPS: [20BE_00326747773334, 19BE_999827015162868, 19BE_999963300200676, 19BE_999997587933624]
2023-06-14 22:20:17BE_352: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_4526294400500985BE_ WalkSpeed: 0BE_2, VelY: -0BE_3739040364667221BE_ Player version: V1_20BE_ TPS: [20BE_001826970875886, 20BE_00016056328902, 19BE_999966167390564, 20BE_000020880355134]
2023-06-14 22:20:17BE_475: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2846420806907586BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_001826970875886, 20BE_00016056328902, 19BE_999966167390564, 20BE_000020880355134]
2023-06-14 22:20:17BE_989: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_4735230828586125BE_ WalkSpeed: 0BE_2, VelY: -0BE_3739040364667221BE_ Player version: V1_20BE_ TPS: [20BE_004229574275808, 20BE_00023142501118, 19BE_999986647208914, 20BE_000003704578464]
2023-06-14 22:20:19BE_325: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_36280250012918236BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_000140900992648, 20BE_000233609395302, 20BE_000112475899204, 20BE_00000286717819]
2023-06-14 22:20:19BE_326: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_31055875450554926BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_000140900992648, 20BE_000233609395302, 20BE_000112475899204, 20BE_00000286717819]
2023-06-14 22:20:19BE_326: (0ms) 95% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_23812286744456915BE_ WalkSpeed: 0BE_2, VelY: -0BE_0784000015258789BE_ Player version: V1_20BE_ TPS: [20BE_000140900992648, 20BE_000233609395302, 20BE_000112475899204, 20BE_00000286717819]
2023-06-14 22:20:19BE_877: (0ms) 92% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_230377233250255BE_ WalkSpeed: 0BE_2, VelY: -0BE_4448259643949201BE_ Player version: V1_20BE_ TPS: [20BE_00050463673259, 20BE_000248355417316, 20BE_00004625724032, 20BE_000003249467195]
2023-06-14 22:20:23BE_824: (0ms) 100% NOSLOWDOWN > Soul sandBE_ Distance from/to : 0BE_2891728356883052BE_ WalkSpeed: 0BE_2, VelY: -0BE_15233518685055708BE_ Player version: V1_20BE_ TPS: [20BE_000111412620637, 20BE_00023729614877, 20BE_000114032450167, 20BE_000024921742167]
